,raceId,year,round,circuitId,driverId,constructorId,grid,positionOrder,Top 3 Finish,driverAvgFinish,constructorAvgFinish,driverWinRate,driverPodiumRate,constructorWinRate,constructorPodiumRate,averagePitStopDuration,points,position,wins
86,1056,2021,5,6,1,131,7,7,0,4.770186335403727,5.813356164383562,0.3198757763975155,0.6055900621118012,0.21404109589041095,0.4897260273972603,24013.5,148.0,2,3
87,1056,2021,5,6,840,117,13,8,0,12.216417910447761,11.138211382113822,0.0,0.022388059701492536,0.0,0.056910569105691054,23474.0,19.0,5,0
88,1056,2021,5,6,839,214,11,9,0,10.723577235772357,10.446428571428571,0.008130081300813009,0.024390243902439025,0.008928571428571428,0.026785714285714284,23935.0,17.0,7,0
89,1056,2021,5,6,841,51,10,10,0,13.85483870967742,13.345707656612529,0.0,0.0,0.025522041763341066,0.06496519721577726,24521.0,1.0,8,0
90,1056,2021,5,6,8,51,14,11,0,8.491477272727273,13.345707656612529,0.05965909090909091,0.29261363636363635,0.025522041763341066,0.06496519721577726,24077.0,1.0,8,0
91,1056,2021,5,6,817,1,12,12,0,9.923076923076923,9.64690026954178,0.03418803418803419,0.13675213675213677,0.09649595687331536,0.2587601078167116,24715.0,80.0,3,0
92,1056,2021,5,6,4,214,17,13,0,8.362162162162162,10.446428571428571,0.08648648648648649,0.2810810810810811,0.008928571428571428,0.026785714285714284,23803.0,17.0,7,0
93,1056,2021,5,6,847,3,15,14,0,11.702127659574469,10.950901180857675,0.010638297872340425,0.10638297872340426,0.07085146053449347,0.19515226848974518,23928.0,0.0,9,0
94,1056,2021,5,6,849,3,18,15,0,15.852459016393443,10.950901180857675,0.0,0.0,0.07085146053449347,0.19515226848974518,23703.0,0.0,9,0
95,1056,2021,5,6,852,213,16,16,0,13.660714285714286,12.308219178082192,0.0,0.0,0.00684931506849315,0.0136986301369863,24430.0,18.0,6,0
96,1056,2021,5,6,853,210,19,17,0,17.863636363636363,14.458333333333334,0.0,0.0,0.0,0.0,25202.0,0.0,10,0
97,1056,2021,5,6,854,210,20,18,0,15.659090909090908,14.458333333333334,0.0,0.0,0.0,0.0,24797.0,0.0,10,0
98,1056,2021,5,6,822,131,3,19,0,7.92018779342723,5.813356164383562,0.046948356807511735,0.3145539906103286,0.21404109589041095,0.4897260273972603,24156.5,148.0,2,3
99,1056,2021,5,6,844,6,1,20,0,8.121739130434783,8.338675664276677,0.043478260869565216,0.23478260869565218,0.10248840151834669,0.34289329396878954,24156.5,78.0,4,0
100,1057,2021,6,73,815,9,6,1,1,9.365461847389557,7.472222222222222,0.024096385542168676,0.13253012048192772,0.14444444444444443,0.35138888888888886,678539.0,174.0,1,3
101,1057,2021,6,73,20,117,11,2,1,7.093333333333334,11.138211382113822,0.17666666666666667,0.4066666666666667,0.0,0.056910569105691054,678400.6666666666,37.0,6,0
102,1057,2021,6,73,842,213,4,3,1,11.091666666666667,12.308219178082192,0.008333333333333333,0.025,0.00684931506849315,0.0136986301369863,679023.6666666666,39.0,5,0
103,1057,2021,6,73,844,6,1,4,0,8.121739130434783,8.338675664276677,0.043478260869565216,0.23478260869565218,0.10248840151834669,0.34289329396878954,679157.3333333334,94.0,3,0
104,1057,2021,6,73,846,1,9,5,0,9.0,9.64690026954178,0.0,0.0851063829787234,0.09649595687331536,0.2587601078167116,682269.3333333334,92.0,4,0
105,1057,2021,6,73,4,214,8,6,0,8.362162162162162,10.446428571428571,0.08648648648648649,0.2810810810810811,0.008928571428571428,0.026785714285714284,517527.25,25.0,7,0
106,1057,2021,6,73,852,213,7,7,0,13.660714285714286,12.308219178082192,0.0,0.0,0.00684931506849315,0.0136986301369863,679574.0,39.0,5,0
107,1057,2021,6,73,832,6,5,8,0,9.862857142857143,8.338675664276677,0.005714285714285714,0.08571428571428572,0.10248840151834669,0.34289329396878954,682635.6666666666,94.0,3,0
108,1057,2021,6,73,817,1,13,9,0,9.923076923076923,9.64690026954178,0.03418803418803419,0.13675213675213677,0.09649595687331536,0.2587601078167116,683413.0,92.0,4,0
109,1057,2021,6,73,8,51,14,10,0,8.491477272727273,13.345707656612529,0.05965909090909091,0.29261363636363635,0.025522041763341066,0.06496519721577726,683849.6666666666,2.0,8,0
110,1057,2021,6,73,841,51,20,11,0,13.85483870967742,13.345707656612529,0.0,0.0,0.025522041763341066,0.06496519721577726,518200.0,2.0,8,0
111,1057,2021,6,73,822,131,10,12,0,7.92018779342723,5.813356164383562,0.046948356807511735,0.3145539906103286,0.21404109589041095,0.4897260273972603,692310.3333333334,148.0,2,3
112,1057,2021,6,73,854,210,17,13,0,15.659090909090908,14.458333333333334,0.0,0.0,0.0,0.0,428604.4,0.0,9,0
113,1057,2021,6,73,853,210,18,14,0,17.863636363636363,14.458333333333334,0.0,0.0,0.0,0.0,333159.3333333333,0.0,9,0
114,1057,2021,6,73,1,131,2,15,0,4.770186335403727,5.813356164383562,0.3198757763975155,0.6055900621118012,0.21404109589041095,0.4897260273972603,679608.3333333334,148.0,2,3
115,1057,2021,6,73,849,3,16,16,0,15.852459016393443,10.950901180857675,0.0,0.0,0.07085146053449347,0.19515226848974518,1035162.0,0.0,10,0
116,1057,2021,6,73,847,3,15,17,0,11.702127659574469,10.950901180857675,0.010638297872340425,0.10638297872340426,0.07085146053449347,0.19515226848974518,524402.25,0.0,10,0
117,1057,2021,6,73,830,9,3,18,0,6.1657142857142855,7.472222222222222,0.2571428571428571,0.5085714285714286,0.14444444444444443,0.35138888888888886,19769.0,174.0,1,3
118,1057,2021,6,73,840,117,19,19,0,12.216417910447761,11.138211382113822,0.0,0.022388059701492536,0.0,0.056910569105691054,24156.5,37.0,6,0
119,1057,2021,6,73,839,214,12,20,0,10.723577235772357,10.446428571428571,0.008130081300813009,0.024390243902439025,0.008928571428571428,0.026785714285714284,24156.5,25.0,7,0
120,1059,2021,7,34,830,9,1,1,1,6.1657142857142855,7.472222222222222,0.2571428571428571,0.5085714285714286,0.14444444444444443,0.35138888888888886,29963.0,215.0,1,4
121,1059,2021,7,34,1,131,2,2,1,4.770186335403727,5.813356164383562,0.3198757763975155,0.6055900621118012,0.21404109589041095,0.4897260273972603,30263.0,178.0,2,3
122,1059,2021,7,34,815,9,4,3,1,9.365461847389557,7.472222222222222,0.024096385542168676,0.13253012048192772,0.14444444444444443,0.35138888888888886,29682.0,215.0,1,4
123,1059,2021,7,34,822,131,3,4,0,7.92018779342723,5.813356164383562,0.046948356807511735,0.3145539906103286,0.21404109589041095,0.4897260273972603,30572.0,178.0,2,3
124,1059,2021,7,34,846,1,8,5,0,9.0,9.64690026954178,0.0,0.0851063829787234,0.09649595687331536,0.2587601078167116,30531.0,110.0,3,0
125,1059,2021,7,34,817,1,10,6,0,9.923076923076923,9.64690026954178,0.03418803418803419,0.13675213675213677,0.09649595687331536,0.2587601078167116,29951.0,110.0,3,0
126,1059,2021,7,34,842,213,6,7,0,11.091666666666667,12.308219178082192,0.008333333333333333,0.025,0.00684931506849315,0.0136986301369863,30781.0,45.0,5,0
127,1059,2021,7,34,4,214,9,8,0,8.362162162162162,10.446428571428571,0.08648648648648649,0.2810810810810811,0.008928571428571428,0.026785714285714284,31288.0,29.0,7,0
128,1059,2021,7,34,20,117,12,9,0,7.093333333333334,11.138211382113822,0.17666666666666667,0.4066666666666667,0.0,0.056910569105691054,31069.0,40.0,6,0
129,1059,2021,7,34,840,117,19,10,0,12.216417910447761,11.138211382113822,0.0,0.022388059701492536,0.0,0.056910569105691054,30996.0,40.0,6,0
130,1059,2021,7,34,832,6,5,11,0,9.862857142857143,8.338675664276677,0.005714285714285714,0.08571428571428572,0.10248840151834669,0.34289329396878954,30534.0,94.0,4,0
131,1059,2021,7,34,847,3,14,12,0,11.702127659574469,10.950901180857675,0.010638297872340425,0.10638297872340426,0.07085146053449347,0.19515226848974518,30092.0,0.0,9,0
132,1059,2021,7,34,852,213,0,13,0,13.660714285714286,12.308219178082192,0.0,0.0,0.00684931506849315,0.0136986301369863,30226.0,45.0,5,0
133,1059,2021,7,34,839,214,11,14,0,10.723577235772357,10.446428571428571,0.008130081300813009,0.024390243902439025,0.008928571428571428,0.026785714285714284,30207.0,29.0,7,0
134,1059,2021,7,34,841,51,13,15,0,13.85483870967742,13.345707656612529,0.0,0.0,0.025522041763341066,0.06496519721577726,30586.0,2.0,8,0
135,1059,2021,7,34,844,6,7,16,0,8.121739130434783,8.338675664276677,0.043478260869565216,0.23478260869565218,0.10248840151834669,0.34289329396878954,31083.0,94.0,4,0
136,1059,2021,7,34,8,51,17,17,0,8.491477272727273,13.345707656612529,0.05965909090909091,0.29261363636363635,0.025522041763341066,0.06496519721577726,31327.0,2.0,8,0
137,1059,2021,7,34,849,3,16,18,0,15.852459016393443,10.950901180857675,0.0,0.0,0.07085146053449347,0.19515226848974518,29775.0,0.0,9,0
138,1059,2021,7,34,854,210,15,19,0,15.659090909090908,14.458333333333334,0.0,0.0,0.0,0.0,31457.0,0.0,10,0
139,1059,2021,7,34,853,210,18,20,0,17.863636363636363,14.458333333333334,0.0,0.0,0.0,0.0,30983.0,0.0,10,0
140,1058,2021,8,70,830,9,1,1,1,6.1657142857142855,7.472222222222222,0.2571428571428571,0.5085714285714286,0.14444444444444443,0.35138888888888886,20936.0,252.0,1,5
141,1058,2021,8,70,1,131,2,2,1,4.770186335403727,5.813356164383562,0.3198757763975155,0.6055900621118012,0.21404109589041095,0.4897260273972603,21429.5,212.0,2,3
142,1058,2021,8,70,822,131,5,3,1,7.92018779342723,5.813356164383562,0.046948356807511735,0.3145539906103286,0.21404109589041095,0.4897260273972603,21752.0,212.0,2,3
143,1058,2021,8,70,815,9,4,4,0,9.365461847389557,7.472222222222222,0.024096385542168676,0.13253012048192772,0.14444444444444443,0.35138888888888886,22219.0,252.0,1,5
144,1058,2021,8,70,846,1,3,5,0,9.0,9.64690026954178,0.0,0.0851063829787234,0.09649595687331536,0.2587601078167116,21692.0,120.0,3,0
145,1058,2021,8,70,832,6,12,6,0,9.862857142857143,8.338675664276677,0.005714285714285714,0.08571428571428572,0.10248840151834669,0.34289329396878954,21226.0,108.0,4,0
146,1058,2021,8,70,844,6,7,7,0,8.121739130434783,8.338675664276677,0.043478260869565216,0.23478260869565218,0.10248840151834669,0.34289329396878954,25155.0,108.0,4,0
147,1058,2021,8,70,840,117,9,8,0,12.216417910447761,11.138211382113822,0.0,0.022388059701492536,0.0,0.056910569105691054,20936.0,44.0,6,0
148,1058,2021,8,70,4,214,8,9,0,8.362162162162162,10.446428571428571,0.08648648648648649,0.2810810810810811,0.008928571428571428,0.026785714285714284,21131.0,31.0,7,0
149,1058,2021,8,70,852,213,11,10,0,13.660714285714286,12.308219178082192,0.0,0.0,0.00684931506849315,0.0136986301369863,21234.0,46.0,5,0
150,1058,2021,8,70,8,51,18,11,0,8.491477272727273,13.345707656612529,0.05965909090909091,0.29261363636363635,0.025522041763341066,0.06496519721577726,21227.0,2.0,8,0
151,1058,2021,8,70,20,117,14,12,0,7.093333333333334,11.138211382113822,0.17666666666666667,0.4066666666666667,0.0,0.056910569105691054,21546.0,44.0,6,0
152,1058,2021,8,70,817,1,13,13,0,9.923076923076923,9.64690026954178,0.03418803418803419,0.13675213675213677,0.09649595687331536,0.2587601078167116,21410.0,120.0,3,0
153,1058,2021,8,70,839,214,17,14,0,10.723577235772357,10.446428571428571,0.008130081300813009,0.024390243902439025,0.008928571428571428,0.026785714285714284,21238.0,31.0,7,0
154,1058,2021,8,70,841,51,15,15,0,13.85483870967742,13.345707656612529,0.0,0.0,0.025522041763341066,0.06496519721577726,21210.0,2.0,8,0
155,1058,2021,8,70,854,210,19,16,0,15.659090909090908,14.458333333333334,0.0,0.0,0.0,0.0,22400.0,0.0,10,0
156,1058,2021,8,70,849,3,16,17,0,15.852459016393443,10.950901180857675,0.0,0.0,0.07085146053449347,0.19515226848974518,24186.0,0.0,9,0
157,1058,2021,8,70,853,210,20,18,0,17.863636363636363,14.458333333333334,0.0,0.0,0.0,0.0,22759.0,0.0,10,0
158,1058,2021,8,70,847,3,10,19,0,11.702127659574469,10.950901180857675,0.010638297872340425,0.10638297872340426,0.07085146053449347,0.19515226848974518,41812.0,0.0,9,0
159,1058,2021,8,70,842,213,6,20,0,11.091666666666667,12.308219178082192,0.008333333333333333,0.025,0.00684931506849315,0.0136986301369863,24156.5,46.0,5,0
160,1060,2021,9,70,830,9,1,1,1,6.1657142857142855,7.472222222222222,0.2571428571428571,0.5085714285714286,0.14444444444444443,0.35138888888888886,21163.0,286.0,1,6
161,1060,2021,9,70,822,131,5,2,1,7.92018779342723,5.813356164383562,0.046948356807511735,0.3145539906103286,0.21404109589041095,0.4897260273972603,21071.0,242.0,2,3
162,1060,2021,9,70,846,1,2,3,1,9.0,9.64690026954178,0.0,0.0851063829787234,0.09649595687331536,0.2587601078167116,26474.0,141.0,3,0
163,1060,2021,9,70,1,131,4,4,0,4.770186335403727,5.813356164383562,0.3198757763975155,0.6055900621118012,0.21404109589041095,0.4897260273972603,21213.0,242.0,2,3
164,1060,2021,9,70,832,6,10,5,0,9.862857142857143,8.338675664276677,0.005714285714285714,0.08571428571428572,0.10248840151834669,0.34289329396878954,21431.0,122.0,4,0
165,1060,2021,9,70,815,9,3,6,0,9.365461847389557,7.472222222222222,0.024096385542168676,0.13253012048192772,0.14444444444444443,0.35138888888888886,21735.0,286.0,1,6
166,1060,2021,9,70,817,1,13,7,0,9.923076923076923,9.64690026954178,0.03418803418803419,0.13675213675213677,0.09649595687331536,0.2587601078167116,21151.0,141.0,3,0
167,1060,2021,9,70,844,6,12,8,0,8.121739130434783,8.338675664276677,0.043478260869565216,0.23478260869565218,0.10248840151834669,0.34289329396878954,21143.0,122.0,4,0
168,1060,2021,9,70,842,213,6,9,0,11.091666666666667,12.308219178082192,0.008333333333333333,0.025,0.00684931506849315,0.0136986301369863,21707.0,48.0,5,0
169,1060,2021,9,70,4,214,14,10,0,8.362162162162162,10.446428571428571,0.08648648648648649,0.2810810810810811,0.008928571428571428,0.026785714285714284,22663.0,32.0,7,0
170,1060,2021,9,70,847,3,8,11,0,11.702127659574469,10.950901180857675,0.010638297872340425,0.10638297872340426,0.07085146053449347,0.19515226848974518,21606.0,0.0,9,0
171,1060,2021,9,70,852,213,7,12,0,13.660714285714286,12.308219178082192,0.0,0.0,0.00684931506849315,0.0136986301369863,23874.5,48.0,5,0
172,1060,2021,9,70,840,117,9,13,0,12.216417910447761,11.138211382113822,0.0,0.022388059701492536,0.0,0.056910569105691054,21431.5,44.0,6,0
173,1060,2021,9,70,841,51,15,14,0,13.85483870967742,13.345707656612529,0.0,0.0,0.025522041763341066,0.06496519721577726,24125.5,2.0,8,0
174,1060,2021,9,70,8,51,16,15,0,8.491477272727273,13.345707656612529,0.05965909090909091,0.29261363636363635,0.025522041763341066,0.06496519721577726,21896.0,2.0,8,0
175,1060,2021,9,70,849,3,18,16,0,15.852459016393443,10.950901180857675,0.0,0.0,0.07085146053449347,0.19515226848974518,21152.0,0.0,9,0
176,1060,2021,9,70,20,117,11,17,0,7.093333333333334,11.138211382113822,0.17666666666666667,0.4066666666666667,0.0,0.056910569105691054,20963.5,44.0,6,0
177,1060,2021,9,70,854,210,19,18,0,15.659090909090908,14.458333333333334,0.0,0.0,0.0,0.0,21798.0,0.0,10,0
178,1060,2021,9,70,853,210,20,19,0,17.863636363636363,14.458333333333334,0.0,0.0,0.0,0.0,22591.0,0.0,10,0
179,1060,2021,9,70,839,214,17,20,0,10.723577235772357,10.446428571428571,0.008130081300813009,0.024390243902439025,0.008928571428571428,0.026785714285714284,24156.5,32.0,7,0
180,1061,2021,10,9,1,131,2,1,1,4.770186335403727,5.813356164383562,0.3198757763975155,0.6055900621118012,0.21404109589041095,0.4897260273972603,1044321.0,285.0,2,4
181,1061,2021,10,9,844,6,4,2,1,8.121739130434783,8.338675664276677,0.043478260869565216,0.23478260869565218,0.10248840151834669,0.34289329396878954,1038082.0,148.0,4,0
182,1061,2021,10,9,822,131,3,3,1,7.92018779342723,5.813356164383562,0.046948356807511735,0.3145539906103286,0.21404109589041095,0.4897260273972603,1038679.0,285.0,2,4
183,1061,2021,10,9,846,1,5,4,0,9.0,9.64690026954178,0.0,0.0851063829787234,0.09649595687331536,0.2587601078167116,1041962.0,163.0,3,0
184,1061,2021,10,9,817,1,6,5,0,9.923076923076923,9.64690026954178,0.03418803418803419,0.13675213675213677,0.09649595687331536,0.2587601078167116,1040049.0,163.0,3,0
185,1061,2021,10,9,832,6,10,6,0,9.862857142857143,8.338675664276677,0.005714285714285714,0.08571428571428572,0.10248840151834669,0.34289329396878954,1048315.5,148.0,4,0
186,1061,2021,10,9,4,214,7,7,0,8.362162162162162,10.446428571428571,0.08648648648648649,0.2810810810810811,0.008928571428571428,0.026785714285714284,1044161.5,40.0,7,0
187,1061,2021,10,9,840,117,14,8,0,12.216417910447761,11.138211382113822,0.0,0.022388059701492536,0.0,0.056910569105691054,1048037.0,48.0,6,0
188,1061,2021,10,9,839,214,9,9,0,10.723577235772357,10.446428571428571,0.008130081300813009,0.024390243902439025,0.008928571428571428,0.026785714285714284,1047883.0,40.0,7,0
189,1061,2021,10,9,852,213,16,10,0,13.660714285714286,12.308219178082192,0.0,0.0,0.00684931506849315,0.0136986301369863,1052414.5,49.0,5,0
190,1061,2021,10,9,842,213,11,11,0,11.091666666666667,12.308219178082192,0.008333333333333333,0.025,0.00684931506849315,0.0136986301369863,708036.3333333334,49.0,5,0
191,1061,2021,10,9,847,3,12,12,0,11.702127659574469,10.950901180857675,0.010638297872340425,0.10638297872340426,0.07085146053449347,0.19515226848974518,1050177.5,0.0,9,0
192,1061,2021,10,9,841,51,15,13,0,13.85483870967742,13.345707656612529,0.0,0.0,0.025522041763341066,0.06496519721577726,1049193.5,2.0,8,0
193,1061,2021,10,9,849,3,17,14,0,15.852459016393443,10.950901180857675,0.0,0.0,0.07085146053449347,0.19515226848974518,1052353.5,0.0,9,0
194,1061,2021,10,9,8,51,13,15,0,8.491477272727273,13.345707656612529,0.05965909090909091,0.29261363636363635,0.025522041763341066,0.06496519721577726,1045547.0,2.0,8,0
195,1061,2021,10,9,815,9,0,16,0,9.365461847389557,7.472222222222222,0.024096385542168676,0.13253012048192772,0.14444444444444443,0.35138888888888886,540306.75,289.0,1,6
196,1061,2021,10,9,853,210,19,17,0,17.863636363636363,14.458333333333334,0.0,0.0,0.0,0.0,1053115.0,0.0,10,0
197,1061,2021,10,9,854,210,18,18,0,15.659090909090908,14.458333333333334,0.0,0.0,0.0,0.0,1052523.5,0.0,10,0
198,1061,2021,10,9,20,117,8,19,0,7.093333333333334,11.138211382113822,0.17666666666666667,0.4066666666666667,0.0,0.056910569105691054,1041683.5,48.0,6,0
199,1061,2021,10,9,830,9,1,20,0,6.1657142857142855,7.472222222222222,0.2571428571428571,0.5085714285714286,0.14444444444444443,0.35138888888888886,24156.5,289.0,1,6
200,1062,2021,11,11,839,214,8,1,1,10.723577235772357,10.446428571428571,0.008130081300813009,0.024390243902439025,0.008928571428571428,0.026785714285714284,503784.6666666667,77.0,5,1
201,1062,2021,11,11,1,131,1,2,1,4.770186335403727,5.813356164383562,0.3198757763975155,0.6055900621118012,0.21404109589041095,0.4897260273972603,378428.5,303.0,1,4
202,1062,2021,11,11,832,6,15,3,1,9.862857142857143,8.338675664276677,0.005714285714285714,0.08571428571428572,0.10248840151834669,0.34289329396878954,505754.6666666667,163.0,3,0
203,1062,2021,11,11,4,214,9,4,0,8.362162162162162,10.446428571428571,0.08648648648648649,0.2810810810810811,0.008928571428571428,0.026785714285714284,504541.3333333333,77.0,5,1
204,1062,2021,11,11,842,213,5,5,0,11.091666666666667,12.308219178082192,0.008333333333333333,0.025,0.00684931506849315,0.0136986301369863,385073.0,68.0,6,0
205,1062,2021,11,11,852,213,16,6,0,13.660714285714286,12.308219178082192,0.0,0.0,0.00684931506849315,0.0136986301369863,505396.3333333333,68.0,6,0
206,1062,2021,11,11,849,3,18,7,0,15.852459016393443,10.950901180857675,0.0,0.0,0.07085146053449347,0.19515226848974518,505406.6666666667,10.0,8,0
207,1062,2021,11,11,847,3,17,8,0,11.702127659574469,10.950901180857675,0.010638297872340425,0.10638297872340426,0.07085146053449347,0.19515226848974518,503015.6666666667,10.0,8,0
208,1062,2021,11,11,830,9,3,9,0,6.1657142857142855,7.472222222222222,0.2571428571428571,0.5085714285714286,0.14444444444444443,0.35138888888888886,311211.6,291.0,2,6
209,1062,2021,11,11,8,51,13,10,0,8.491477272727273,13.345707656612529,0.05965909090909091,0.29261363636363635,0.025522041763341066,0.06496519721577726,387731.0,3.0,9,0
210,1062,2021,11,11,817,1,11,11,0,9.923076923076923,9.64690026954178,0.03418803418803419,0.13675213675213677,0.09649595687331536,0.2587601078167116,504414.0,163.0,4,0
211,1062,2021,11,11,854,210,20,12,0,15.659090909090908,14.458333333333334,0.0,0.0,0.0,0.0,505322.6666666667,0.0,10,0
212,1062,2021,11,11,841,51,0,13,0,13.85483870967742,13.345707656612529,0.0,0.0,0.025522041763341066,0.06496519721577726,314177.2,3.0,9,0
213,1062,2021,11,11,853,210,19,14,0,17.863636363636363,14.458333333333334,0.0,0.0,0.0,0.0,740567.5,0.0,10,0
214,1062,2021,11,11,846,1,6,15,0,9.0,9.64690026954178,0.0,0.0851063829787234,0.09649595687331536,0.2587601078167116,38267.0,163.0,4,0
215,1062,2021,11,11,822,131,2,16,0,7.92018779342723,5.813356164383562,0.046948356807511735,0.3145539906103286,0.21404109589041095,0.4897260273972603,24156.5,303.0,1,4
216,1062,2021,11,11,815,9,4,17,0,9.365461847389557,7.472222222222222,0.024096385542168676,0.13253012048192772,0.14444444444444443,0.35138888888888886,24156.5,291.0,2,6
217,1062,2021,11,11,844,6,7,18,0,8.121739130434783,8.338675664276677,0.043478260869565216,0.23478260869565218,0.10248840151834669,0.34289329396878954,24156.5,163.0,3,0
218,1062,2021,11,11,840,117,12,19,0,12.216417910447761,11.138211382113822,0.0,0.022388059701492536,0.0,0.056910569105691054,24156.5,48.0,7,0
219,1062,2021,11,11,20,117,10,20,0,7.093333333333334,11.138211382113822,0.17666666666666667,0.4066666666666667,0.0,0.056910569105691054,505158.3333333333,48.0,7,0
220,1063,2021,12,13,830,9,1,1,1,6.1657142857142855,7.472222222222222,0.2571428571428571,0.5085714285714286,0.14444444444444443,0.35138888888888886,24156.5,303.5,2,7
221,1063,2021,12,13,847,3,2,2,1,11.702127659574469,10.950901180857675,0.010638297872340425,0.10638297872340426,0.07085146053449347,0.19515226848974518,24156.5,20.0,8,0
222,1063,2021,12,13,1,131,3,3,1,4.770186335403727,5.813356164383562,0.3198757763975155,0.6055900621118012,0.21404109589041095,0.4897260273972603,24156.5,310.5,1,4
223,1063,2021,12,13,817,1,4,4,0,9.923076923076923,9.64690026954178,0.03418803418803419,0.13675213675213677,0.09649595687331536,0.2587601078167116,24156.5,169.0,3,0
224,1063,2021,12,13,20,117,5,5,0,7.093333333333334,11.138211382113822,0.17666666666666667,0.4066666666666667,0.0,0.056910569105691054,24156.5,53.0,7,0
225,1063,2021,12,13,842,213,6,6,0,11.091666666666667,12.308219178082192,0.008333333333333333,0.025,0.00684931506849315,0.0136986301369863,24156.5,72.0,6,0
226,1063,2021,12,13,839,214,8,7,0,10.723577235772357,10.446428571428571,0.008130081300813009,0.024390243902439025,0.008928571428571428,0.026785714285714284,24156.5,80.0,5,1
227,1063,2021,12,13,844,6,9,8,0,8.121739130434783,8.338675664276677,0.043478260869565216,0.23478260869565218,0.10248840151834669,0.34289329396878954,24156.5,165.5,4,0
228,1063,2021,12,13,849,3,10,9,0,15.852459016393443,10.950901180857675,0.0,0.0,0.07085146053449347,0.19515226848974518,24156.5,20.0,8,0
229,1063,2021,12,13,832,6,11,10,0,9.862857142857143,8.338675664276677,0.005714285714285714,0.08571428571428572,0.10248840151834669,0.34289329396878954,24156.5,165.5,4,0
230,1063,2021,12,13,4,214,12,11,0,8.362162162162162,10.446428571428571,0.08648648648648649,0.2810810810810811,0.008928571428571428,0.026785714285714284,24156.5,80.0,5,1
231,1063,2021,12,13,822,131,13,12,0,7.92018779342723,5.813356164383562,0.046948356807511735,0.3145539906103286,0.21404109589041095,0.4897260273972603,24156.5,310.5,1,4
232,1063,2021,12,13,841,51,14,13,0,13.85483870967742,13.345707656612529,0.0,0.0,0.025522041763341066,0.06496519721577726,24156.5,3.0,9,0
233,1063,2021,12,13,846,1,15,14,0,9.0,9.64690026954178,0.0,0.0851063829787234,0.09649595687331536,0.2587601078167116,24156.5,169.0,3,0
234,1063,2021,12,13,852,213,16,15,0,13.660714285714286,12.308219178082192,0.0,0.0,0.00684931506849315,0.0136986301369863,24156.5,72.0,6,0
235,1063,2021,12,13,854,210,17,16,0,15.659090909090908,14.458333333333334,0.0,0.0,0.0,0.0,24156.5,0.0,10,0
236,1063,2021,12,13,853,210,18,17,0,17.863636363636363,14.458333333333334,0.0,0.0,0.0,0.0,24156.5,0.0,10,0
237,1063,2021,12,13,8,51,0,18,0,8.491477272727273,13.345707656612529,0.05965909090909091,0.29261363636363635,0.025522041763341066,0.06496519721577726,24156.5,3.0,9,0
238,1063,2021,12,13,815,9,0,19,0,9.365461847389557,7.472222222222222,0.024096385542168676,0.13253012048192772,0.14444444444444443,0.35138888888888886,24156.5,303.5,2,7
239,1063,2021,12,13,840,117,19,20,0,12.216417910447761,11.138211382113822,0.0,0.022388059701492536,0.0,0.056910569105691054,24156.5,53.0,7,0
240,1064,2021,13,39,830,9,1,1,1,6.1657142857142855,7.472222222222222,0.2571428571428571,0.5085714285714286,0.14444444444444443,0.35138888888888886,18860.0,332.5,2,8
241,1064,2021,13,39,1,131,2,2,1,4.770186335403727,5.813356164383562,0.3198757763975155,0.6055900621118012,0.21404109589041095,0.4897260273972603,19280.0,344.5,1,4
242,1064,2021,13,39,822,131,3,3,1,7.92018779342723,5.813356164383562,0.046948356807511735,0.3145539906103286,0.21404109589041095,0.4897260273972603,20301.5,344.5,1,4
243,1064,2021,13,39,842,213,4,4,0,11.091666666666667,12.308219178082192,0.008333333333333333,0.025,0.00684931506849315,0.0136986301369863,19163.0,84.0,6,0
244,1064,2021,13,39,844,6,5,5,0,8.121739130434783,8.338675664276677,0.043478260869565216,0.23478260869565218,0.10248840151834669,0.34289329396878954,19490.0,181.5,3,0
245,1064,2021,13,39,4,214,9,6,0,8.362162162162162,10.446428571428571,0.08648648648648649,0.2810810810810811,0.008928571428571428,0.026785714285714284,19018.0,90.0,5,1
246,1064,2021,13,39,832,6,6,7,0,9.862857142857143,8.338675664276677,0.005714285714285714,0.08571428571428572,0.10248840151834669,0.34289329396878954,20327.0,181.5,3,0
247,1064,2021,13,39,815,9,0,8,0,9.365461847389557,7.472222222222222,0.024096385542168676,0.13253012048192772,0.14444444444444443,0.35138888888888886,18921.0,332.5,2,8
248,1064,2021,13,39,839,214,8,9,0,10.723577235772357,10.446428571428571,0.008130081300813009,0.024390243902439025,0.008928571428571428,0.026785714285714284,19240.0,90.0,5,1
249,1064,2021,13,39,846,1,13,10,0,9.0,9.64690026954178,0.0,0.0851063829787234,0.09649595687331536,0.2587601078167116,20443.0,170.0,4,0
250,1064,2021,13,39,817,1,10,11,0,9.923076923076923,9.64690026954178,0.03418803418803419,0.13675213675213677,0.09649595687331536,0.2587601078167116,19449.0,170.0,4,0
251,1064,2021,13,39,840,117,12,12,0,12.216417910447761,11.138211382113822,0.0,0.022388059701492536,0.0,0.056910569105691054,19389.0,53.0,7,0
252,1064,2021,13,39,20,117,15,13,0,7.093333333333334,11.138211382113822,0.17666666666666667,0.4066666666666667,0.0,0.056910569105691054,18672.5,53.0,7,0
253,1064,2021,13,39,841,51,7,14,0,13.85483870967742,13.345707656612529,0.0,0.0,0.025522041763341066,0.06496519721577726,19546.0,3.0,9,0
